date,T,P0,P,U,Ff,ff10,Td,weekday,traffic
2022/06/18 11:00:00,33.0,749.5,753.1,52.0,2,0.0,22.0,6,142.0
2022/06/18 11:30:00,34.0,749.5,753.1,49.0,3,0.0,22.0,6,118.0
2022/06/18 12:00:00,33.0,749.5,753.1,49.0,2,0.0,21.0,6,94.0
2022/06/18 12:30:00,33.0,748.7,752.3,46.0,3,0.0,20.0,6,110.0
2022/06/18 13:00:00,34.0,748.7,752.3,47.0,2,0.0,21.0,6,37.0
2022/06/18 13:30:00,33.0,748.0,751.6,52.0,3,0.0,22.0,6,23.0
2022/06/18 14:00:00,33.0,748.0,751.6,52.0,3,0.0,22.0,6,36.0
2022/06/18 14:30:00,34.0,748.0,751.6,49.0,3,0.0,22.0,6,36.0
2022/06/18 15:00:00,33.0,748.0,751.6,52.0,3,0.0,22.0,6,44.0
2022/06/18 15:30:00,33.0,748.0,751.6,52.0,3,0.0,22.0,6,44.0
2022/06/18 16:00:00,33.0,748.0,751.6,56.0,2,0.0,23.0,6,117.0
2022/06/18 16:30:00,33.0,747.2,750.8,56.0,3,0.0,23.0,6,125.0
2022/06/18 17:00:00,32.0,748.0,751.6,59.0,4,0.0,23.0,6,95.0
2022/06/18 17:30:00,32.0,748.0,751.6,55.0,3,0.0,22.0,6,95.0
2022/06/18 18:00:00,31.0,748.0,751.6,59.0,4,0.0,22.0,6,59.0
2022/06/18 18:30:00,30.0,748.0,751.6,59.0,4,0.0,21.0,6,39.0
2022/06/18 19:00:00,29.0,748.0,751.6,66.0,3,0.0,22.0,6,72.0
2022/06/18 19:30:00,29.0,748.7,752.3,70.0,3,0.0,23.0,6,60.0
2022/06/18 20:00:00,29.0,748.7,752.3,74.0,2,0.0,24.0,6,49.0
2022/06/18 20:30:00,28.0,748.6,752.3,79.0,2,0.0,24.0,6,61.0
2022/06/18 21:00:00,28.0,748.6,752.3,79.0,1,0.0,24.0,6,42.0
2022/06/18 21:30:00,28.0,748.6,752.3,74.0,2,0.0,23.0,6,70.0
2022/06/18 22:00:00,29.0,748.7,752.3,66.0,3,0.0,22.0,6,3.0
2022/06/18 22:30:00,29.0,748.7,752.3,66.0,3,0.0,22.0,6,1.0
2022/06/18 23:00:00,28.0,748.6,752.3,74.0,3,0.0,23.0,6,2.0
2022/06/18 23:30:00,28.0,748.6,752.3,70.0,4,0.0,22.0,6,2.0
2022/06/19 00:00:00,28.0,748.6,752.3,70.0,2,0.0,22.0,0,13.0
2022/06/19 00:30:00,27.0,748.6,752.3,74.0,2,0.0,22.0,0,11.0
2022/06/19 01:00:00,27.0,748.6,752.3,74.0,2,0.0,22.0,0,17.0
2022/06/19 01:30:00,27.0,748.6,752.3,74.0,3,0.0,22.0,0,18.0
2022/06/19 02:00:00,27.0,748.6,752.3,74.0,3,0.0,22.0,0,15.0
2022/06/19 02:30:00,26.0,748.6,752.3,79.0,3,0.0,22.0,0,12.0
2022/06/19 03:00:00,25.0,748.6,752.3,89.0,2,0.0,23.0,0,9.0
2022/06/19 03:30:00,25.0,748.6,752.3,83.0,2,0.0,22.0,0,9.0
2022/06/19 04:00:00,26.0,748.6,752.3,79.0,3,0.0,22.0,0,12.0
2022/06/19 04:30:00,26.0,748.6,752.3,79.0,3,0.0,22.0,0,11.0
2022/06/19 05:00:00,26.0,748.6,752.3,79.0,1,0.0,22.0,0,14.0
2022/06/19 05:30:00,26.0,748.6,752.3,79.0,1,0.0,22.0,0,9.0
2022/06/19 06:00:00,26.0,749.4,753.1,84.0,1,0.0,23.0,0,954.0
2022/06/19 06:30:00,26.0,749.4,753.1,79.0,3,0.0,22.0,0,810.0
2022/06/19 07:00:00,26.0,749.4,753.1,79.0,3,0.0,22.0,0,899.0
2022/06/19 07:30:00,27.0,749.4,753.1,74.0,4,0.0,22.0,0,611.0
2022/06/19 08:00:00,27.0,749.4,753.1,74.0,4,0.0,22.0,0,940.0
2022/06/19 08:30:00,27.0,749.4,753.1,74.0,5,0.0,22.0,0,556.0
2022/06/19 09:00:00,27.0,749.4,753.1,74.0,4,0.0,22.0,0,244.0
2022/06/19 09:30:00,28.0,749.4,753.1,70.0,4,0.0,22.0,0,129.0
2022/06/19 10:00:00,29.0,749.4,753.1,70.0,5,0.0,23.0,0,240.0
2022/06/19 10:30:00,29.0,749.4,753.1,70.0,5,0.0,23.0,0,154.0
2022/06/19 11:00:00,29.0,749.4,753.1,66.0,4,0.0,22.0,0,903.0
2022/06/19 11:30:00,29.0,749.4,753.1,70.0,3,0.0,23.0,0,567.0
2022/06/19 12:00:00,29.0,749.4,753.1,70.0,4,0.0,23.0,0,711.0
2022/06/19 12:30:00,29.0,749.4,753.1,70.0,4,0.0,23.0,0,663.0
2022/06/19 13:00:00,29.0,749.4,753.1,70.0,4,0.0,23.0,0,154.0
2022/06/19 13:30:00,29.0,749.4,753.1,74.0,3,0.0,24.0,0,154.0
2022/06/19 14:00:00,28.0,748.6,752.3,79.0,3,0.0,24.0,0,144.0
2022/06/19 14:30:00,28.0,748.6,752.3,79.0,3,0.0,24.0,0,144.0
2022/06/19 15:00:00,28.0,748.6,752.3,74.0,3,0.0,23.0,0,181.0
2022/06/19 15:30:00,28.0,748.6,752.3,74.0,3,0.0,23.0,0,195.0
2022/06/19 16:00:00,28.0,748.6,752.3,74.0,3,0.0,23.0,0,563.0
2022/06/19 16:30:00,27.0,748.6,752.3,79.0,4,0.0,23.0,0,707.0
2022/06/19 17:00:00,27.0,748.6,752.3,74.0,4,0.0,22.0,0,570.0
2022/06/19 17:30:00,27.0,749.4,753.1,74.0,4,0.0,22.0,0,858.0
2022/06/19 18:00:00,26.0,748.6,752.3,79.0,6,0.0,22.0,0,452.0
2022/06/19 18:30:00,26.0,748.6,752.3,79.0,5,0.0,22.0,0,380.0
2022/06/19 19:00:00,26.0,748.6,752.3,79.0,3,0.0,22.0,0,264.0
2022/06/19 19:30:00,26.0,748.6,752.3,79.0,3,0.0,22.0,0,360.0
2022/06/19 20:00:00,26.0,748.6,752.3,79.0,2,0.0,22.0,0,371.0
2022/06/19 20:30:00,25.0,748.6,752.3,83.0,2,0.0,22.0,0,299.0
2022/06/19 21:00:00,25.0,748.6,752.3,83.0,3,0.0,22.0,0,399.0
2022/06/19 21:30:00,25.0,748.6,752.3,89.0,1,0.0,23.0,0,279.0
2022/06/19 22:00:00,25.0,748.6,752.3,89.0,2,0.0,23.0,0,17.0
2022/06/19 22:30:00,25.0,748.6,752.3,89.0,2,0.0,23.0,0,10.0
2022/06/19 23:00:00,25.0,748.6,752.3,89.0,1,0.0,23.0,0,15.0
2022/06/19 23:30:00,25.0,748.6,752.3,89.0,0,0.0,23.0,0,15.0
2022/06/20 00:00:00,25.0,747.9,751.6,89.0,0,0.0,23.0,1,17.0
2022/06/20 00:30:00,25.0,747.9,751.6,83.0,0,0.0,22.0,1,19.0
2022/06/20 01:00:00,25.0,747.9,751.6,83.0,0,0.0,22.0,1,14.0
2022/06/20 01:30:00,25.0,747.9,751.6,89.0,1,0.0,23.0,1,13.0
2022/06/20 02:00:00,24.0,747.9,751.6,94.0,0,0.0,23.0,1,19.0
2022/06/20 02:30:00,24.0,747.9,751.6,94.0,1,0.0,23.0,1,17.0
2022/06/20 03:00:00,24.0,747.1,750.8,94.0,1,0.0,23.0,1,18.0
2022/06/20 03:30:00,24.0,747.1,750.8,94.0,2,0.0,23.0,1,15.0
2022/06/20 04:00:00,24.0,747.1,750.8,94.0,2,0.0,23.0,1,17.0
2022/06/20 04:30:00,24.0,747.1,750.8,94.0,1,0.0,23.0,1,15.0
2022/06/20 05:00:00,24.0,747.1,750.8,94.0,1,0.0,23.0,1,19.0
2022/06/20 05:30:00,24.0,747.1,750.8,94.0,0,0.0,23.0,1,15.0
2022/06/20 06:00:00,25.0,747.1,750.8,89.0,0,0.0,23.0,1,714.0
2022/06/20 06:30:00,25.0,747.1,750.8,94.0,0,0.0,24.0,1,762.0
2022/06/20 07:00:00,25.0,747.1,750.8,89.0,1,0.0,23.0,1,755.0
2022/06/20 07:30:00,25.0,747.1,750.8,89.0,2,0.0,23.0,1,899.0
2022/06/20 08:00:00,25.0,747.1,750.8,89.0,1,0.0,23.0,1,508.0
2022/06/20 08:30:00,26.0,747.1,750.8,84.0,1,0.0,23.0,1,844.0
2022/06/20 09:00:00,26.0,747.1,750.8,84.0,2,0.0,23.0,1,244.0
2022/06/20 09:30:00,26.0,747.9,751.6,84.0,2,0.0,23.0,1,244.0
2022/06/20 10:00:00,27.0,747.1,750.8,79.0,3,0.0,23.0,1,212.0
2022/06/20 10:30:00,28.0,747.1,750.8,74.0,2,0.0,23.0,1,168.0
2022/06/20 11:00:00,28.0,747.1,750.8,74.0,1,0.0,23.0,1,999.0
2022/06/20 11:30:00,29.0,747.2,750.8,70.0,2,0.0,23.0,1,951.0
2022/06/20 12:00:00,29.0,747.2,750.8,74.0,2,0.0,24.0,1,807.0
2022/06/20 12:30:00,30.0,747.2,750.8,70.0,2,0.0,24.0,1,711.0
2022/06/20 13:00:00,29.0,746.5,750.1,70.0,3,0.0,23.0,1,284.0
2022/06/20 13:30:00,30.0,746.5,750.1,66.0,2,0.0,23.0,1,197.0
2022/06/20 14:00:00,30.0,746.5,750.1,66.0,3,0.0,23.0,1,259.0
2022/06/20 14:30:00,30.0,746.5,750.1,70.0,3,0.0,24.0,1,144.0
2022/06/20 15:00:00,30.0,746.5,750.1,66.0,2,0.0,23.0,1,282.0
2022/06/20 15:30:00,31.0,746.5,750.1,66.0,2,0.0,24.0,1,253.0
2022/06/20 16:00:00,31.0,745.7,749.3,66.0,3,0.0,24.0,1,707.0
2022/06/20 16:30:00,31.0,745.7,749.3,66.0,3,0.0,24.0,1,611.0
2022/06/20 17:00:00,30.0,745.7,749.3,66.0,3,0.0,23.0,1,954.0
2022/06/20 17:30:00,30.0,746.5,750.1,70.0,3,0.0,24.0,1,714.0
2022/06/20 18:00:00,29.0,746.5,750.1,74.0,3,0.0,24.0,1,284.0
2022/06/20 18:30:00,29.0,746.5,750.1,74.0,3,0.0,24.0,1,380.0
2022/06/20 19:00:00,28.0,746.5,750.1,79.0,3,0.0,24.0,1,288.0
2022/06/20 19:30:00,28.0,746.5,750.1,79.0,3,0.0,24.0,1,336.0
2022/06/20 20:00:00,27.0,747.1,750.8,79.0,4,0.0,23.0,1,443.0
2022/06/20 20:30:00,27.0,747.1,750.8,79.0,2,0.0,23.0,1,227.0
2022/06/20 21:00:00,27.0,747.1,750.8,79.0,2,0.0,23.0,1,495.0
2022/06/20 21:30:00,26.0,747.9,751.6,84.0,1,0.0,23.0,1,495.0
2022/06/20 22:00:00,26.0,747.9,751.6,84.0,1,0.0,23.0,1,16.0
2022/06/20 22:30:00,26.0,747.9,751.6,84.0,2,0.0,23.0,1,20.0
2022/06/20 23:00:00,25.0,747.9,751.6,89.0,2,0.0,23.0,1,18.0
2022/06/20 23:30:00,25.0,747.9,751.6,89.0,0,0.0,23.0,1,13.0
2022/06/21 00:00:00,25.0,747.1,750.8,89.0,2,0.0,23.0,2,9.0
2022/06/21 00:30:00,25.0,747.1,750.8,89.0,2,0.0,23.0,2,13.0
2022/06/21 01:00:00,25.0,747.1,750.8,83.0,2,0.0,22.0,2,10.0
2022/06/21 01:30:00,25.0,747.1,750.8,89.0,1,0.0,23.0,2,11.0
2022/06/21 02:00:00,25.0,747.1,750.8,83.0,0,0.0,22.0,2,15.0
2022/06/21 02:30:00,25.0,747.1,750.8,83.0,1,0.0,22.0,2,15.0
2022/06/21 03:00:00,24.0,747.1,750.8,89.0,0,0.0,22.0,2,12.0
2022/06/21 03:30:00,24.0,747.1,750.8,89.0,0,0.0,22.0,2,16.0
2022/06/21 04:00:00,24.0,747.1,750.8,94.0,0,0.0,23.0,2,17.0
2022/06/21 04:30:00,24.0,747.9,751.6,94.0,1,0.0,23.0,2,10.0
2022/06/21 05:00:00,25.0,747.9,751.6,89.0,1,0.0,23.0,2,16.0
2022/06/21 05:30:00,25.0,747.9,751.6,89.0,2,0.0,23.0,2,12.0
2022/06/21 06:00:00,25.0,748.6,752.3,89.0,1,0.0,23.0,2,762.0
2022/06/21 06:30:00,26.0,748.6,752.3,84.0,0,0.0,23.0,2,858.0
2022/06/21 07:00:00,26.0,748.6,752.3,84.0,0,0.0,23.0,2,611.0
2022/06/21 07:30:00,27.0,748.6,752.3,79.0,0,0.0,23.0,2,659.0
2022/06/21 08:00:00,27.0,748.6,752.3,79.0,1,0.0,23.0,2,508.0
2022/06/21 08:30:00,28.0,748.6,752.3,74.0,2,0.0,23.0,2,700.0
2022/06/21 09:00:00,28.0,749.4,753.1,74.0,1,0.0,23.0,2,144.0
2022/06/21 09:30:00,28.0,749.4,753.1,79.0,1,0.0,24.0,2,172.0
2022/06/21 10:00:00,30.0,749.5,753.1,70.0,2,0.0,24.0,2,269.0
2022/06/21 10:30:00,30.0,748.7,752.3,70.0,2,0.0,24.0,2,183.0
2022/06/21 11:00:00,30.0,748.7,752.3,66.0,2,0.0,23.0,2,615.0
2022/06/21 11:30:00,32.0,748.7,752.3,63.0,2,0.0,24.0,2,999.0
2022/06/21 12:00:00,32.0,748.7,752.3,67.0,3,0.0,25.0,2,855.0
2022/06/21 12:30:00,31.0,748.7,752.3,66.0,2,0.0,24.0,2,951.0
2022/06/21 13:00:00,31.0,748.0,751.6,62.0,0,0.0,23.0,2,140.0
2022/06/21 13:30:00,30.0,748.0,751.6,70.0,2,0.0,24.0,2,240.0
2022/06/21 14:00:00,32.0,748.0,751.6,63.0,1,0.0,24.0,2,216.0
2022/06/21 14:30:00,32.0,748.0,751.6,63.0,1,0.0,24.0,2,172.0
2022/06/21 15:00:00,32.0,748.0,751.6,63.0,2,0.0,24.0,2,167.0
2022/06/21 15:30:00,30.0,748.0,751.6,75.0,0,0.0,25.0,2,138.0
2022/06/21 16:00:00,31.0,748.0,751.6,75.0,3,0.0,26.0,2,515.0
2022/06/21 16:30:00,30.0,748.0,751.6,75.0,2,0.0,25.0,2,755.0
2022/06/21 17:00:00,28.0,747.9,751.6,84.0,7,0.0,25.0,2,522.0
2022/06/21 17:30:00,27.0,747.9,751.6,94.0,2,0.0,26.0,2,1002.0
2022/06/21 18:00:00,28.0,747.9,751.6,89.0,1,0.0,26.0,2,260.0
2022/06/21 18:30:00,28.0,748.6,752.3,89.0,1,0.0,26.0,2,356.0
2022/06/21 19:00:00,28.0,748.6,752.3,89.0,2,0.0,26.0,2,408.0
2022/06/21 19:30:00,28.0,748.6,752.3,89.0,2,0.0,26.0,2,360.0
2022/06/21 20:00:00,28.0,748.6,752.3,89.0,1,0.0,26.0,2,467.0
2022/06/21 20:30:00,28.0,749.4,753.1,84.0,1,0.0,25.0,2,347.0
2022/06/21 21:00:00,27.0,749.4,753.1,94.0,0,0.0,26.0,2,327.0
2022/06/21 21:30:00,27.0,749.4,753.1,94.0,0,0.0,26.0,2,327.0
2022/06/21 22:00:00,27.0,749.4,753.1,94.0,1,0.0,26.0,2,17.0
2022/06/21 22:30:00,27.0,749.4,753.1,94.0,0,0.0,26.0,2,14.0
2022/06/21 23:00:00,27.0,749.4,753.1,94.0,2,0.0,26.0,2,16.0
2022/06/21 23:30:00,27.0,749.4,753.1,89.0,1,0.0,25.0,2,9.0
2022/06/22 00:00:00,27.0,749.4,753.1,89.0,1,0.0,25.0,3,18.0
2022/06/22 00:30:00,27.0,749.4,753.1,89.0,1,0.0,25.0,3,9.0
2022/06/22 01:00:00,27.0,749.4,753.1,84.0,1,0.0,24.0,3,15.0
2022/06/22 01:30:00,27.0,749.4,753.1,84.0,2,0.0,24.0,3,18.0
2022/06/22 02:00:00,26.0,749.4,753.1,84.0,2,0.0,23.0,3,12.0
2022/06/22 02:30:00,27.0,749.4,753.1,79.0,2,0.0,23.0,3,10.0
2022/06/22 03:00:00,27.0,749.4,753.1,79.0,2,0.0,23.0,3,12.0
2022/06/22 03:30:00,26.0,749.4,753.1,84.0,0,0.0,23.0,3,12.0
2022/06/22 04:00:00,26.0,749.4,753.1,84.0,0,0.0,23.0,3,18.0
2022/06/22 04:30:00,26.0,749.4,753.1,89.0,0,0.0,24.0,3,11.0
2022/06/22 05:00:00,26.0,750.2,753.9,84.0,0,0.0,23.0,3,17.0
2022/06/22 05:30:00,27.0,749.4,753.1,79.0,2,0.0,23.0,3,14.0
2022/06/22 06:00:00,27.0,750.2,753.9,84.0,1,0.0,24.0,3,522.0
2022/06/22 06:30:00,27.0,750.2,753.9,84.0,2,0.0,24.0,3,762.0
2022/06/22 07:00:00,28.0,750.2,753.9,84.0,1,0.0,25.0,3,611.0
2022/06/22 07:30:00,28.0,750.2,753.9,84.0,2,0.0,25.0,3,563.0
2022/06/22 08:00:00,28.0,750.9,754.6,79.0,2,0.0,24.0,3,460.0
2022/06/22 08:30:00,29.0,750.9,754.6,74.0,2,0.0,24.0,3,652.0
2022/06/22 09:00:00,29.0,750.9,754.6,74.0,3,0.0,24.0,3,216.0
2022/06/22 09:30:00,30.0,751.0,754.6,70.0,3,0.0,24.0,3,158.0
2022/06/22 10:00:00,30.0,751.0,754.6,70.0,3,0.0,24.0,3,168.0
2022/06/22 10:30:00,30.0,751.0,754.6,70.0,3,0.0,24.0,3,226.0
2022/06/22 11:00:00,31.0,751.0,754.6,66.0,4,0.0,24.0,3,951.0
2022/06/22 11:30:00,32.0,750.3,753.9,67.0,3,0.0,25.0,3,663.0
2022/06/22 12:00:00,32.0,750.3,753.9,67.0,4,0.0,25.0,3,615.0
2022/06/22 12:30:00,33.0,750.3,753.9,63.0,2,0.0,25.0,3,615.0
2022/06/22 13:00:00,33.0,749.5,753.1,63.0,1,0.0,25.0,3,240.0
2022/06/22 13:30:00,34.0,749.5,753.1,59.0,4,0.0,25.0,3,140.0
2022/06/22 14:00:00,33.0,749.5,753.1,63.0,3,8.0,25.0,3,259.0
2022/06/22 14:30:00,33.0,749.5,753.1,63.0,4,0.0,25.0,3,273.0
2022/06/22 15:00:00,33.0,749.5,753.1,63.0,4,0.0,25.0,3,152.0
2022/06/22 15:30:00,33.0,749.5,753.1,63.0,3,0.0,25.0,3,267.0
2022/06/22 16:00:00,34.0,749.5,753.1,59.0,3,0.0,25.0,3,707.0
2022/06/22 16:30:00,34.0,749.5,753.1,59.0,5,0.0,25.0,3,515.0
2022/06/22 17:00:00,33.0,749.5,753.1,59.0,5,0.0,24.0,3,618.0
2022/06/22 17:30:00,33.0,749.5,753.1,56.0,7,0.0,23.0,3,666.0
2022/06/22 18:00:00,33.0,749.5,753.1,56.0,5,0.0,23.0,3,404.0
2022/06/22 18:30:00,31.0,749.5,753.1,70.0,3,0.0,25.0,3,308.0
2022/06/22 19:00:00,30.0,750.3,753.9,70.0,2,0.0,24.0,3,432.0
2022/06/22 19:30:00,30.0,750.3,753.9,70.0,2,0.0,24.0,3,360.0
2022/06/22 20:00:00,29.0,750.2,753.9,74.0,2,0.0,24.0,3,299.0
2022/06/22 20:30:00,29.0,750.2,753.9,74.0,2,0.0,24.0,3,347.0
2022/06/22 21:00:00,29.0,750.9,754.6,74.0,2,0.0,24.0,3,351.0
2022/06/22 21:30:00,29.0,750.9,754.6,70.0,3,0.0,23.0,3,399.0
2022/06/22 22:00:00,29.0,750.9,754.6,74.0,2,0.0,24.0,3,14.0
2022/06/22 22:30:00,29.0,750.9,754.6,70.0,3,0.0,23.0,3,16.0
2022/06/22 23:00:00,29.0,750.9,754.6,70.0,2,0.0,23.0,3,17.0
2022/06/22 23:30:00,28.0,750.9,754.6,74.0,3,0.0,23.0,3,10.0
2022/06/23 00:00:00,28.0,750.9,754.6,74.0,2,0.0,23.0,4,19.0
2022/06/23 00:30:00,27.0,750.2,753.9,79.0,2,0.0,23.0,4,15.0
2022/06/23 01:00:00,27.0,750.2,753.9,79.0,0,0.0,23.0,4,14.0
2022/06/23 01:30:00,27.0,750.2,753.9,79.0,1,0.0,23.0,4,19.0
2022/06/23 02:00:00,27.0,749.4,753.1,79.0,2,0.0,23.0,4,13.0
2022/06/23 02:30:00,26.0,750.2,753.9,84.0,2,0.0,23.0,4,19.0
2022/06/23 03:00:00,27.0,750.2,753.9,79.0,2,0.0,23.0,4,12.0
2022/06/23 03:30:00,26.0,750.2,753.9,84.0,2,0.0,23.0,4,18.0
2022/06/23 04:00:00,27.0,750.2,753.9,79.0,2,0.0,23.0,4,18.0
2022/06/23 04:30:00,26.0,750.2,753.9,84.0,1,0.0,23.0,4,10.0
2022/06/23 05:00:00,27.0,750.2,753.9,79.0,1,0.0,23.0,4,15.0
2022/06/23 05:30:00,27.0,750.2,753.9,79.0,0,0.0,23.0,4,15.0
2022/06/23 06:00:00,28.0,750.2,753.9,74.0,2,0.0,23.0,4,810.0
2022/06/23 06:30:00,28.0,750.9,754.6,79.0,1,0.0,24.0,4,858.0
2022/06/23 07:00:00,29.0,750.9,754.6,74.0,2,0.0,24.0,4,947.0
2022/06/23 07:30:00,30.0,751.0,754.6,70.0,3,0.0,24.0,4,659.0
2022/06/23 08:00:00,30.0,751.0,754.6,66.0,3,0.0,23.0,4,604.0
2022/06/23 08:30:00,31.0,751.0,754.6,62.0,2,0.0,23.0,4,796.0
2022/06/23 09:00:00,31.0,751.0,754.6,62.0,3,0.0,23.0,4,259.0
2022/06/23 09:30:00,32.0,750.3,753.9,63.0,3,0.0,24.0,4,201.0
2022/06/23 10:00:00,33.0,750.3,753.9,56.0,4,0.0,23.0,4,168.0
2022/06/23 10:30:00,34.0,749.5,753.1,56.0,6,0.0,24.0,4,140.0
2022/06/23 11:00:00,35.0,749.5,753.1,53.0,6,0.0,24.0,4,161.0
2022/06/23 11:30:00,35.0,749.5,753.1,53.0,6,11.0,24.0,4,171.0
2022/06/23 12:00:00,36.0,749.5,753.1,50.0,10,0.0,24.0,4,123.0
2022/06/23 12:30:00,35.0,748.7,752.3,50.0,10,0.0,23.0,4,171.0
2022/06/23 13:00:00,36.0,748.7,752.3,47.0,9,14.0,23.0,4,45.0
2022/06/23 13:30:00,37.0,748.0,751.6,47.0,8,13.0,24.0,4,28.0
2022/06/23 14:00:00,37.0,748.0,751.6,44.0,7,0.0,23.0,4,31.0
2022/06/23 14:30:00,37.0,748.0,751.6,44.0,9,0.0,23.0,4,31.0
2022/06/23 15:00:00,36.0,748.0,751.6,47.0,7,0.0,23.0,4,30.0
2022/06/23 15:30:00,36.0,748.0,751.6,47.0,6,0.0,23.0,4,33.0
2022/06/23 16:00:00,36.0,748.0,751.6,44.0,6,0.0,22.0,4,189.0
2022/06/23 16:30:00,37.0,748.0,751.6,44.0,6,0.0,23.0,4,179.0
2022/06/23 17:00:00,36.0,748.0,751.6,44.0,6,0.0,22.0,4,171.0
2022/06/23 17:30:00,35.0,748.0,751.6,47.0,6,0.0,22.0,4,181.0
2022/06/23 18:00:00,35.0,748.0,751.6,47.0,6,0.0,22.0,4,76.0
2022/06/23 18:30:00,35.0,748.7,752.3,47.0,5,0.0,22.0,4,47.0
2022/06/23 19:00:00,34.0,748.7,752.3,49.0,4,0.0,22.0,4,336.0
2022/06/23 19:30:00,34.0,748.7,752.3,53.0,3,0.0,23.0,4,240.0
2022/06/23 20:00:00,34.0,748.7,752.3,53.0,4,0.0,23.0,4,347.0
2022/06/23 20:30:00,34.0,748.7,752.3,53.0,4,0.0,23.0,4,299.0
2022/06/23 21:00:00,33.0,748.7,752.3,56.0,3,0.0,23.0,4,279.0
2022/06/23 21:30:00,33.0,749.5,753.1,56.0,3,0.0,23.0,4,375.0
2022/06/23 22:00:00,33.0,749.5,753.1,56.0,3,0.0,23.0,4,15.0
2022/06/23 22:30:00,33.0,749.5,753.1,59.0,3,0.0,24.0,4,14.0
2022/06/23 23:00:00,32.0,749.5,753.1,63.0,3,0.0,24.0,4,18.0
2022/06/23 23:30:00,32.0,748.7,752.3,63.0,2,0.0,24.0,4,18.0
2022/06/24 00:00:00,32.0,748.7,752.3,59.0,3,0.0,23.0,5,1.0
2022/06/24 00:30:00,32.0,748.7,752.3,59.0,3,0.0,23.0,5,1.0
2022/06/24 01:00:00,31.0,748.7,752.3,62.0,3,0.0,23.0,5,3.0
2022/06/24 01:30:00,31.0,748.0,751.6,62.0,3,0.0,23.0,5,2.0
2022/06/24 02:00:00,31.0,748.0,751.6,59.0,3,0.0,22.0,5,1.0
2022/06/24 02:30:00,31.0,747.2,750.8,62.0,2,0.0,23.0,5,2.0
2022/06/24 03:00:00,29.0,747.2,750.8,70.0,2,0.0,23.0,5,2.0
2022/06/24 03:30:00,30.0,747.2,750.8,66.0,3,0.0,23.0,5,2.0
2022/06/24 04:00:00,30.0,748.0,751.6,66.0,2,0.0,23.0,5,2.0
2022/06/24 04:30:00,30.0,748.0,751.6,66.0,3,0.0,23.0,5,2.0
2022/06/24 05:00:00,30.0,748.0,751.6,66.0,3,0.0,23.0,5,2.0
2022/06/24 05:30:00,29.0,748.7,752.3,70.0,3,0.0,23.0,5,1.0
2022/06/24 06:00:00,31.0,748.7,752.3,59.0,4,0.0,22.0,5,127.0
2022/06/24 06:30:00,30.0,748.7,752.3,66.0,3,0.0,23.0,5,111.0
2022/06/24 07:00:00,31.0,749.5,753.1,62.0,2,0.0,23.0,5,101.0
2022/06/24 07:30:00,30.0,749.5,753.1,66.0,5,0.0,23.0,5,117.0
2022/06/24 08:00:00,30.0,749.5,753.1,66.0,3,0.0,23.0,5,76.0
2022/06/24 08:30:00,31.0,749.5,753.1,62.0,3,0.0,23.0,5,108.0
2022/06/24 09:00:00,31.0,749.5,753.1,62.0,3,0.0,23.0,5,38.0
2022/06/24 09:30:00,31.0,750.3,753.9,66.0,4,0.0,24.0,5,26.0
2022/06/24 10:00:00,31.0,750.3,753.9,66.0,4,0.0,24.0,5,44.0
2022/06/24 10:30:00,31.0,749.5,753.1,66.0,3,0.0,24.0,5,23.0
2022/06/24 11:00:00,31.0,750.3,753.9,66.0,2,0.0,24.0,5,126.0
2022/06/24 11:30:00,31.0,750.3,753.9,66.0,3,0.0,24.0,5,142.0
2022/06/24 12:00:00,32.0,750.3,753.9,63.0,2,0.0,24.0,5,110.0
2022/06/24 12:30:00,31.0,750.3,753.9,66.0,4,0.0,24.0,5,94.0
2022/06/24 13:00:00,31.0,750.3,753.9,66.0,3,0.0,24.0,5,28.0
2022/06/24 13:30:00,30.0,750.3,753.9,70.0,4,0.0,24.0,5,35.0
2022/06/24 14:00:00,29.0,750.2,753.9,70.0,4,0.0,23.0,5,38.0
2022/06/24 14:30:00,29.0,750.2,753.9,70.0,6,0.0,23.0,5,31.0
2022/06/24 15:00:00,29.0,750.2,753.9,62.0,7,0.0,21.0,5,35.0
2022/06/24 15:30:00,28.0,750.2,753.9,66.0,4,0.0,21.0,5,35.0
2022/06/24 16:00:00,29.0,749.4,753.1,62.0,0,0.0,21.0,5,109.0
2022/06/24 16:30:00,29.0,749.4,753.1,62.0,2,0.0,21.0,5,109.0
2022/06/24 17:00:00,29.0,748.7,752.3,62.0,2,0.0,21.0,5,87.0
2022/06/24 17:30:00,29.0,748.7,752.3,62.0,3,0.0,21.0,5,87.0
2022/06/24 18:00:00,29.0,748.7,752.3,62.0,2,0.0,21.0,5,79.0
2022/06/24 18:30:00,29.0,748.7,752.3,62.0,2,0.0,21.0,5,47.0
2022/06/24 19:00:00,29.0,748.7,752.3,66.0,0,0.0,22.0,5,52.0
2022/06/24 19:30:00,27.0,749.4,753.1,84.0,3,0.0,24.0,5,72.0
2022/06/24 20:00:00,27.0,749.4,753.1,84.0,3,0.0,24.0,5,61.0
2022/06/24 20:30:00,27.0,748.6,752.3,89.0,5,0.0,25.0,5,61.0
2022/06/24 21:00:00,27.0,749.4,753.1,89.0,4,0.0,25.0,5,50.0
2022/06/24 21:30:00,26.0,749.4,753.1,94.0,4,0.0,25.0,5,50.0
